doc_id,user_id,lang,submitted_at,meta_Sex,meta_Education,meta_Age,meta_Country,question_id,means,base_time_value,base_time_unit,acceptable_extra_time,acceptable_extra_time_unit
HV7HAbz2UKpRZNIEdxFL,u_mfo9vlfk_tc950d,ru,2025-09-17T17:52:58.229Z,male,higher,18,BY,1712,walk,1,hours,30,minutes
HV7HAbz2UKpRZNIEdxFL,u_mfo9vlfk_tc950d,ru,2025-09-17T17:52:58.229Z,male,higher,18,BY,1718,car,25,minutes,15,minutes
HV7HAbz2UKpRZNIEdxFL,u_mfo9vlfk_tc950d,ru,2025-09-17T17:52:58.229Z,male,higher,18,BY,1895,walk,1,hours,30,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,81,bicycle,4,hours,25,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,177,walk,25,minutes,5,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,376,bicycle,25,minutes,5,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,518,walk,115,minutes,20,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,600,bicycle,20,minutes,5,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,612,bicycle,3,hours,10,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,653,bicycle,4,hours,15,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,971,walk,15,minutes,3,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1146,bicycle,3,hours,30,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1170,walk,40,minutes,10,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1183,car,70,minutes,20,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1303,walk,45,minutes,10,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1328,car,35,minutes,10,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1515,bicycle,20,minutes,4,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1572,walk,20,minutes,5,minutes
Hhr2m0b2d3SuclfIgHd5,u_mfn1rnpn_mh9bfx,ru,2025-09-16T21:15:43.648Z,male,higher,21,BY,1740,walk,65,minutes,15,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,86,bicycle,45,minutes,20,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,447,car,30,minutes,10,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,946,walk,20,minutes,10,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,975,walk,65,minutes,20,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1018,car,60,minutes,20,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1023,walk,35,minutes,15,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1065,bicycle,165,minutes,60,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1179,car,45,minutes,15,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1365,car,95,minutes,30,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1437,walk,90,minutes,40,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1507,car,10,minutes,10,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1562,car,2,hours,40,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1568,bicycle,40,minutes,15,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1597,bicycle,110,minutes,35,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1718,car,25,minutes,15,minutes
M6o3f7MGPCQbVFSmbJz2,u_mfo9vlfk_tc950d,ru,2025-09-17T17:50:29.153Z,male,higher,18,BY,1895,walk,1,hours,30,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,84,walk,145,minutes,5,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,138,car,110,minutes,20,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,178,walk,10,minutes,5,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,190,bicycle,55,minutes,5,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,442,walk,155,minutes,15,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,473,bicycle,100,minutes,20,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,712,car,110,minutes,10,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,766,car,30,minutes,0,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1175,car,75,minutes,15,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1227,bicycle,45,minutes,15,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1269,car,35,minutes,5,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1433,bicycle,130,minutes,20,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1687,walk,25,minutes,5,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1890,car,50,minutes,10,minutes
N7S1dxNDGFVUXQfgwOvk,u_mfobefce_3iv8y7,ru,2025-09-17T18:33:00.176Z,,,,,1912,walk,10,minutes,2,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,115,car,5,hours,40,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,287,car,70,minutes,20,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,325,car,4,hours,40,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,642,car,10,minutes,5,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,720,car,1,hours,30,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,805,bicycle,85,minutes,15,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,903,walk,2,hours,20,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1071,bicycle,130,minutes,20,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1283,bicycle,3,hours,30,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1410,walk,75,minutes,15,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1423,bicycle,1,hours,15,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1445,walk,30,minutes,10,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1483,bicycle,10,minutes,5,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1533,walk,140,minutes,30,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1645,car,20,minutes,10,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1760,car,45,minutes,20,minutes
NiTfvyiFTk2mcqpoMZ6B,u_mfn3vml6_lxomi3,ru,2025-09-16T22:18:17.172Z,male,secondary,19,BY,1984,car,10,minutes,5,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,120,car,3,hours,60,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,133,car,2,days,180,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,143,car,5,hours,60,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,256,walk,1,hours,30,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,429,bicycle,100,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,614,car,30,minutes,15,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,627,bicycle,10,minutes,15,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,868,bicycle,4,hours,30,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1075,bicycle,130,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1206,walk,2,hours,30,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1280,walk,75,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1288,car,20,minutes,10,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1335,car,2,hours,30,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1355,walk,45,minutes,15,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1410,walk,75,minutes,15,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1475,walk,35,minutes,10,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1495,car,20,minutes,7,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1615,bicycle,20,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1657,walk,65,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1748,walk,50,minutes,20,minutes
NkcaHdTWV8qp9dDKRhId,u_mfn4183h_pez11m,ru,2025-09-16T22:18:13.908Z,female,higher,20,BY,1949,walk,25,minutes,10,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,55,car,4,hours,20,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,191,walk,15,minutes,3,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,352,bicycle,25,minutes,4,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,463,walk,15,minutes,3,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,479,bicycle,110,minutes,8,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,669,walk,20,minutes,2,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,794,bicycle,65,minutes,7,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1006,car,55,minutes,5,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1147,bicycle,10,minutes,3,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1283,bicycle,3,hours,15,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1318,bicycle,5,hours,20,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1324,bicycle,155,minutes,10,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1369,bicycle,15,minutes,3,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1417,car,90,minutes,10,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1750,car,20,minutes,4,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1812,car,80,minutes,8,minutes
ONOKDCP3cMKuuozSHNR1,u_mfo9qe9t_841xcr,ru,2025-09-17T17:45:19.652Z,male,secondary,19,BY,1855,car,110,minutes,8,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,200,walk,30,minutes,40,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,488,car,11,hours,180,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,625,car,75,minutes,30,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,642,car,10,minutes,18,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,643,car,30,minutes,40,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,802,bicycle,10,minutes,40,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,935,walk,70,minutes,30,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1111,car,20,minutes,60,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1187,walk,150,minutes,20,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1231,car,15,minutes,30,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1240,car,130,minutes,80,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1336,car,10,minutes,40,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1354,bicycle,2,hours,30,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1512,bicycle,25,minutes,50,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1597,bicycle,110,minutes,30,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1633,walk,30,minutes,20,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1836,bicycle,25,minutes,35,minutes
Owt2vbkocD25FhbIULZs,u_mfn3h3mi_quupir,ru,2025-09-16T22:03:36.924Z,female,secondary,18,BY,1927,bicycle,20,minutes,50,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,5,walk,45,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,36,walk,25,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,47,walk,75,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,96,bicycle,125,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,128,bicycle,85,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,136,walk,25,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,140,walk,85,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,144,car,6,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,178,walk,10,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,189,walk,2,hours,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,190,bicycle,55,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,248,bicycle,50,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,294,walk,15,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,295,walk,65,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,460,walk,1,hours,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,484,bicycle,75,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,495,car,3,days,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,739,car,1,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,807,walk,10,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,827,bicycle,35,minutes,6,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,832,car,75,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,964,bicycle,60,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,980,car,25,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1016,bicycle,15,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1065,bicycle,165,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1066,walk,3,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1193,walk,60,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1214,bicycle,15,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1225,walk,55,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1353,car,20,minutes,5,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1355,walk,45,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1370,walk,20,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1391,car,10,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1464,bicycle,10,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1480,walk,25,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1489,car,1,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1516,walk,105,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1517,bicycle,10,minutes,4,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1567,car,4,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1641,car,10,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1656,walk,1,hours,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1667,car,1,days,15,minutes
